plane,u,v,itype,typecode,x0,y0,irot,nvertices,vx_0,vy_0,vx_1,vy_1,vx_2,vy_2,vx_3,vy_3,vx_4,vy_4,vx_5,vy_5,vx_6,vy_6,icassette,trigRate,trigLinks,dataRate_ld,dataLinks_ld,dataRate_hd,dataLinks_hd,MB,wagon,isSiPM,isEngine,nROCs,power,mrot,phi,HDorLD,hash,hash_hdld,engine_trig_fibres,engine_data_fibres,engine_ctrl_fibres,dataPp0,trigPp0,dataPp0_type,trigPp0_type,dataPp1,trigPp1,dataPp1_type,trigPp1_type,dataPp2,DAQ,rho,isHalfHDE,Local,Local_LDE,Local_HDE,Local_LDP,Remote,Remote_LR,Remote_HDEs_T,Remote_HDEs_B,Remote_HDEd,Remote_LDPs_T,Remote_LDPs_B,Remote_LDPd,Remote_HDPs_T,Remote_HDPs_B,Remote_HDPd,Local_ispowering,Local_LDE_ispowering,Local_HDE_ispowering,Local_LDP_ispowering,Remote_ispowering,Remote_LR_ispowering,Remote_HDEs_T_ispowering,Remote_HDEs_B_ispowering,Remote_HDEd_ispowering,Remote_LDPs_T_ispowering,Remote_LDPs_B_ispowering,Remote_LDPd_ispowering,Remote_HDPs_T_ispowering,Remote_HDPs_B_ispowering,Remote_HDPd_ispowering,LD_Hexaboard_ispowered,LD_Hexaboard_ispowered_by,LDE_ispowered,LDE_ispowered_by,HDE_ispowered,HDE_ispowered_by,HD_Hexaboard_ispowered,HD_Hexaboard_ispowered_by,LDP_Hexaboard_ispowered,LDP_Hexaboard_ispowered_by,HDP_Hexaboard_ispowered,HDP_Hexaboard_ispowered_by,PCB_Local,PCB_Remote,Busbar_10V,Busbar_10V_D,Busbar_1V5_1,Busbar_1V5_2,Busbar_1V5_3,Busbar_HD_DB,Power_Total,LV_Group
39,8,2,FOe,ML-F3T,1180.33,388.61,0,6,1180.3,291.8,1264.1,340.3,1264.1,437.0,1180.3,485.4,1096.5,437.0,1096.5,340.3,1180.3,291.8,1,0.646,2,0.246,1,0.246,1,11,1,0,False,3,3.6,0,18.224,0,3908020,3908020,2,1,1,PP0(CE-)L39/C01_FO_1,PP0(CE-)L39/C01_FO_2,A,A,PP1(CE-)3_FO_1_9,PP1(CE-)3_FO_1_21,Ap,Ap,PPFO(CE-)X5_3,DAQ_1_2,1242.657089063592,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,39;8;2;39;7;2,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,39;8;2,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLE,,BB10V-3M00-N-1,,,,,,7.570776637683387,1.0
39,8,3,FO,ML-F3T,1096.51,533.79,4,6,1096.5,437.0,1180.3,485.4,1180.3,582.1,1096.5,630.6,1012.6,582.1,1012.6,485.4,1096.5,437.0,1,0.649,2,0.223,1,0.223,1,11,0,0,False,3,3.6,0,25.957,0,3908030,3908030,2,1,1,PP0(CE-)L39/C01_FO_1,PP0(CE-)L39/C01_FO_2,A,A,PP1(CE-)3_FO_1_9,PP1(CE-)3_FO_1_21,Ap,Ap,PPFO(CE-)X5_3,DAQ_1_2,1219.535134467228,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,39;8;3,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,39;8;3,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,,,BB10V-1D,,,,,6.479821478060323,1.0
39,8,4,FO,ML-F3T,1010.52,682.71,4,6,1010.5,585.9,1094.4,634.3,1094.4,731.1,1010.5,779.5,926.7,731.1,926.7,634.3,1010.5,585.9,2,0.649,2,0.222,1,0.222,1,15,0,0,True,3,3.6,0,34.043,0,3908040,3908040,2,1,1,PP0(CE-)L39/C02_FO_1,PP0(CE-)L39/C02_FO_3,A,A,PP1(CE-)5_FO_2_9,PP1(CE-)5_FO_2_21,Ap,Ap,PPFO(CE-)X5_3,DAQ_1_2,1219.5259794280726,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,39;8;4,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,39;8;4,True,39;7;3,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,,BB10V-2MSR-M-1,,,,,,6.479855534741591,3.0
39,8,5,FOe,ML-F3T,926.7,827.89,4,6,926.7,731.1,1010.5,779.5,1010.5,876.2,926.7,924.7,842.9,876.2,842.9,779.5,926.7,731.1,2,0.65,2,0.222,1,0.222,1,9,0,0,False,3,3.6,0,41.777,0,3908050,3908050,2,1,1,PP0(CE-)L39/C02_FO_1,PP0(CE-)L39/C02_FO_3,A,A,PP1(CE-)5_FO_2_9,PP1(CE-)5_FO_2_21,Ap,Ap,PPFO(CE-)X5_3,DAQ_1_2,1242.6482777117587,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,39;8;5,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,39;8;5,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,,BB10V-4M00-M-1,,,,,,6.476747916762228,3.0
39,8,6,FOe,ML-F3T,842.88,973.07,4,6,842.9,876.2,926.7,924.7,926.7,1021.5,842.9,1069.9,759.1,1021.5,759.1,924.7,842.9,876.2,2,0.647,2,0.246,1,0.246,1,8,0,0,False,3,3.6,0,49.101,0,3908060,3908060,2,1,1,PP0(CE-)L39/C02_FO_1,PP0(CE-)L39/C02_FO_3,A,A,PP1(CE-)5_FO_2_9,PP1(CE-)5_FO_2_21,Ap,Ap,PPFO(CE-)X5_3,DAQ_1_2,1287.3662723949235,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,39;8;6,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,39;8;6,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,,BB10V-5M00-M-1,,,,,,6.470804551264388,4.0
39,8,7,aOeT,ML-T3T,759.06,1118.25,4,4,842.9,1069.9,675.3,1166.7,675.3,1069.9,759.1,1021.5,842.9,1069.9,0.0,0.0,0.0,0.0,2,0.643,2,0.146,1,0.146,1,7,0,0,False,3,3.6,0,55.832,0,3908070,3908070,2,1,1,PP0(CE-)L39/C02_FO_1,PP0(CE-)L39/C02_FO_3,A,A,PP1(CE-)5_FO_2_9,PP1(CE-)5_FO_2_21,Ap,Ap,PPFO(CE-)X5_3,DAQ_1_2,1351.5380668334874,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,True,39;7;6,False,0;0;0,,,,,,,,,3.5904099064967108,5.0
39,9,3,dOeR,ML-R3T,1264.15,533.79,5,5,1264.1,437.0,1306.1,461.2,1222.2,606.4,1180.3,582.1,1180.3,485.4,1264.1,437.0,0.0,0.0,1,0.642,2,0.146,1,0.146,1,11,1,0,False,2,2.4,0,22.892,0,3909030,3909030,2,1,1,PP0(CE-)L39/C01_FO_1,PP0(CE-)L39/C01_FO_2,A,A,PP1(CE-)3_FO_1_9,PP1(CE-)3_FO_1_21,Ap,Ap,PPFO(CE-)X5_3,DAQ_1_2,1372.2270171513167,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,True,39;6;2,False,0;0;0,,,,,,,,,3.590423119738277,1.0
39,9,4,dOeL,ML-L3T,1178.17,682.71,2,5,1178.2,585.9,1220.0,610.1,1136.2,755.3,1094.4,731.1,1094.4,634.3,1178.2,585.9,0.0,0.0,2,0.644,2,0.146,1,0.146,1,15,0,0,False,2,2.4,0,30.091,0,3909040,3909040,2,1,1,PP0(CE-)L39/C02_FO_1,PP0(CE-)L39/C02_FO_3,A,A,PP1(CE-)5_FO_2_9,PP1(CE-)5_FO_2_21,Ap,Ap,PPFO(CE-)X5_3,DAQ_1_2,1361.6818618899204,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,True,39;7;3,False,0;0;0,,,,,,,,,3.590439144135463,3.0
39,9,5,dOeR,ML-R3T,1094.35,827.89,5,5,1094.4,731.1,1136.2,755.3,1052.4,900.5,1010.5,876.2,1010.5,779.5,1094.4,731.1,0.0,0.0,2,0.642,2,0.146,1,0.146,1,15,0,0,False,2,2.4,0,37.108,0,3909050,3909050,2,1,1,PP0(CE-)L39/C02_FO_1,PP0(CE-)L39/C02_FO_3,A,A,PP1(CE-)5_FO_2_9,PP1(CE-)5_FO_2_21,Ap,Ap,PPFO(CE-)X5_3,DAQ_1_2,1372.2258467905347,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,True,39;7;3,False,0;0;0,,,,,,,,,3.590446288797729,3.0
40,0,0,TM-B1FC,TM-B1FC,1531.201,133.963,0,4,1209.37,0.0,1190.997,210.005,1513.699,266.906,1537.05,0.0,1209.37,0.0,0.0,0.0,0.0,0.0,1,0.1,1,0.1,1,0.1,1,5100,0,1,False,2,2.4,0,5.0,0,14000000,14000000,1,1,1,PP0(CE-)L40/C01_FO_1,PP0(CE-)L40/C01_FO_2,A,A,PP1(CE-)3_FO_1_8,PP1(CE-)3_FO_1_20,Ap,Ap,PPFO(CE-)X5_2,DAQ_1_2,1537.0499626785072,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,,,,,,,,,0.0,
40,0,1,TM-B1FC,TM-B1FC,1484.676,397.818,0,4,1190.997,210.005,1136.436,413.629,1444.355,525.702,1513.699,266.906,1190.997,210.005,0.0,0.0,0.0,0.0,1,0.1,1,0.1,1,0.1,1,5134,0,1,False,2,2.4,0,15.0,0,14000010,14000010,1,1,1,PP0(CE-)L40/C01_FO_1,PP0(CE-)L40/C01_FO_2,A,A,PP1(CE-)3_FO_1_8,PP1(CE-)3_FO_1_20,Ap,Ap,PPFO(CE-)X5_2,DAQ_1_2,1537.0497669561646,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,,,,,,,,,0.0,
40,0,2,TM-B2FC,TM-B2FC,1393.04,649.585,0,4,1111.647,404.606,1024.499,591.495,1331.124,768.525,1444.355,525.702,1111.647,404.606,0.0,0.0,0.0,0.0,1,0.1,1,0.1,1,0.1,1,5168,0,1,False,2,2.4,0,25.0,0,14000020,14000020,1,1,1,PP0(CE-)L40/C01_FO_1,PP0(CE-)L40/C01_FO_2,A,A,PP1(CE-)3_FO_1_8,PP1(CE-)3_FO_1_20,Ap,Ap,PPFO(CE-)X5_2,DAQ_1_2,1537.04948320638,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,,,,,,,,,0.0,
40,0,3,TM-B2FC,TM-B2FC,1259.078,881.616,0,4,1024.499,591.495,906.223,760.411,1177.449,987.997,1331.124,768.525,1024.499,591.495,0.0,0.0,0.0,0.0,2,0.1,1,0.1,1,0.1,1,5200,0,1,False,2,2.4,0,35.0,0,14000030,14000030,1,1,1,PP0(CE-)L40/C02_FO_1,PP0(CE-)L40/C02_FO_2,A,A,PP1(CE-)5_FO_2_8,PP1(CE-)5_FO_2_20,Ap,Ap,PPFO(CE-)X5_7,DAQ_1_5,1537.0504811293608,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,,,,,,,,,0.0,
40,0,4,TM-B1FC,TM-B1FC,1086.858,1086.858,0,4,926.431,777.368,777.368,926.431,987.997,1177.449,1177.449,987.997,926.431,777.368,0.0,0.0,0.0,0.0,2,0.1,1,0.1,1,0.1,1,5234,0,1,False,2,2.4,0,45.0,0,14000040,14000040,1,1,1,PP0(CE-)L40/C02_FO_1,PP0(CE-)L40/C02_FO_2,A,A,PP1(CE-)5_FO_2_8,PP1(CE-)5_FO_2_20,Ap,Ap,PPFO(CE-)X5_7,DAQ_1_5,1537.0493239736973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,,,,,,,,,0.0,
40,0,5,TM-B1FC,TM-B1FC,881.616,1259.078,0,4,777.368,926.431,604.685,1047.345,768.525,1331.124,987.997,1177.449,777.368,926.431,0.0,0.0,0.0,0.0,2,0.1,1,0.1,1,0.1,1,5268,0,1,False,2,2.4,0,55.0,0,14000050,14000050,1,1,1,PP0(CE-)L40/C02_FO_1,PP0(CE-)L40/C02_FO_2,A,A,PP1(CE-)5_FO_2_8,PP1(CE-)5_FO_2_20,Ap,Ap,PPFO(CE-)X5_7,DAQ_1_5,1537.0504811293608,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,,,,,,,,,0.0,
40,0,6,TM-B1FC,TM-B1FC,649.585,1393.04,0,4,604.685,1047.345,413.629,1136.436,525.702,1444.355,768.525,1331.124,604.685,1047.345,0.0,0.0,0.0,0.0,3,0.1,1,0.1,1,0.1,1,5300,0,1,False,2,2.4,0,65.0,0,14000060,14000060,1,1,1,PP0(CE-)L40/C03_FO_1,PP0(CE-)L40/C03_FO_2,A,A,PP1(CE-)9_FO_1_8,PP1(CE-)9_FO_1_20,Ap,Ap,PPFO(CE-)X5_11,DAQ_2_1,1537.04948320638,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,,,,,,,,,0.0,
40,0,7,TM-B1FC,TM-B1FC,397.818,1484.676,0,4,413.629,1136.436,210.005,1190.997,266.906,1513.699,525.702,1444.355,413.629,1136.436,0.0,0.0,0.0,0.0,3,0.1,1,0.1,1,0.1,1,5334,0,1,False,2,2.4,0,75.0,0,14000070,14000070,1,1,1,PP0(CE-)L40/C03_FO_1,PP0(CE-)L40/C03_FO_2,A,A,PP1(CE-)9_FO_1_8,PP1(CE-)9_FO_1_20,Ap,Ap,PPFO(CE-)X5_11,DAQ_2_1,1537.0497669561646,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,,,,,,,,,0.0,
40,0,8,TM-B2FC,TM-B2FC,133.963,1531.201,0,4,205.424,1165.018,0.0,1182.99,0.0,1537.05,266.906,1513.699,205.424,1165.018,0.0,0.0,0.0,0.0,3,0.1,1,0.1,1,0.1,1,5368,0,1,False,2,2.4,0,85.0,0,14000080,14000080,1,1,1,PP0(CE-)L40/C03_FO_1,PP0(CE-)L40/C03_FO_2,A,A,PP1(CE-)9_FO_1_8,PP1(CE-)9_FO_1_20,Ap,Ap,PPFO(CE-)X5_11,DAQ_2_1,1537.0499626785072,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,,,,,,,,,0.0,
40,0,9,TM-B2FC,TM-B2FC,-133.963,1531.201,0,4,0.0,1182.99,-205.424,1165.018,-266.906,1513.699,0.0,1537.05,0.0,1182.99,0.0,0.0,0.0,0.0,4,0.1,1,0.1,1,0.1,1,5400,0,1,False,2,2.4,0,95.0,0,14000090,14000090,1,1,1,PP0(CE-)L40/C04_FO_1,PP0(CE-)L40/C04_FO_2,A,A,PP1(CE-)11_FO_2_8,PP1(CE-)11_FO_2_20,Ap,Ap,PPFO(CE-)X5_17,DAQ_2_5,1537.0499626785072,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,,,,,,,,,0.0,
40,0,10,TM-B1FC,TM-B1FC,-397.818,1484.676,0,4,-210.005,1190.997,-413.629,1136.436,-525.702,1444.355,-266.906,1513.699,-210.005,1190.997,0.0,0.0,0.0,0.0,4,0.1,1,0.1,1,0.1,1,5434,0,1,False,2,2.4,0,105.0,0,14000100,14000100,1,1,1,PP0(CE-)L40/C04_FO_1,PP0(CE-)L40/C04_FO_2,A,A,PP1(CE-)11_FO_2_8,PP1(CE-)11_FO_2_20,Ap,Ap,PPFO(CE-)X5_17,DAQ_2_5,1537.0497669561646,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,,,,,,,,,0.0,
40,0,11,TM-B1FC,TM-B1FC,-649.585,1393.04,0,4,-413.629,1136.436,-604.685,1047.345,-768.525,1331.124,-525.702,1444.355,-413.629,1136.436,0.0,0.0,0.0,0.0,4,0.1,1,0.1,1,0.1,1,5468,0,1,False,2,2.4,0,115.0,0,14000110,14000110,1,1,1,PP0(CE-)L40/C04_FO_1,PP0(CE-)L40/C04_FO_2,A,A,PP1(CE-)11_FO_2_8,PP1(CE-)11_FO_2_20,Ap,Ap,PPFO(CE-)X5_17,DAQ_2_5,1537.04948320638,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,,,,,,,,,0.0,
40,1,0,TM-D8FC,TM-D8FC,1823.206,159.51,0,4,1537.05,0.0,1513.699,266.906,1802.366,317.806,1830.17,0.0,1537.05,0.0,0.0,0.0,0.0,0.0,1,0.1,1,0.1,1,0.1,1,5100,0,1,False,1,1.2,0,5.0,0,14001000,14001000,1,1,1,PP0(CE-)L40/C01_FO_1,PP0(CE-)L40/C01_FO_2,A,A,PP1(CE-)3_FO_1_8,PP1(CE-)3_FO_1_20,Ap,Ap,PPFO(CE-)X5_2,DAQ_1_2,1830.1703632547435,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,,,,,,,,,0.0,
40,1,1,TM-D8FC,TM-D8FC,1767.808,473.683,0,4,1513.699,266.906,1444.355,525.702,1719.797,625.955,1802.366,317.806,1513.699,266.906,0.0,0.0,0.0,0.0,1,0.1,1,0.1,1,0.1,1,5134,0,1,False,1,1.2,0,15.0,0,14001010,14001010,1,1,1,PP0(CE-)L40/C01_FO_1,PP0(CE-)L40/C01_FO_2,A,A,PP1(CE-)3_FO_1_8,PP1(CE-)3_FO_1_20,Ap,Ap,PPFO(CE-)X5_2,DAQ_1_2,1830.1695848617417,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,,,,,,,,,0.0,
40,1,2,TM-D8FC,TM-D8FC,1658.697,773.463,0,4,1444.355,525.702,1331.124,768.525,1584.974,915.085,1719.797,625.955,1444.355,525.702,0.0,0.0,0.0,0.0,1,0.1,1,0.1,1,0.1,1,5168,0,1,False,1,1.2,0,25.0,0,14001020,14001020,1,1,1,PP0(CE-)L40/C01_FO_1,PP0(CE-)L40/C01_FO_2,A,A,PP1(CE-)3_FO_1_8,PP1(CE-)3_FO_1_20,Ap,Ap,PPFO(CE-)X5_2,DAQ_1_2,1830.1695960150796,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,,,,,,,,,0.0,
40,1,3,TM-D8FC,TM-D8FC,1499.187,1049.742,0,4,1331.124,768.525,1177.449,987.997,1401.992,1176.411,1584.974,915.085,1331.124,768.525,0.0,0.0,0.0,0.0,2,0.1,1,0.1,1,0.1,1,5200,0,1,False,1,1.2,0,35.0,0,14001030,14001030,1,1,1,PP0(CE-)L40/C02_FO_1,PP0(CE-)L40/C02_FO_2,A,A,PP1(CE-)5_FO_2_8,PP1(CE-)5_FO_2_20,Ap,Ap,PPFO(CE-)X5_7,DAQ_1_5,1830.1693712695007,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,,,,,,,,,0.0,
40,1,4,aMeT,ML-T3T,-169.8,490.59,2,4,-253.7,442.2,-86.0,539.0,-169.8,587.3,-253.7,539.0,-253.7,442.2,0.0,0.0,0.0,0.0,4,0.686,2,0.262,1,0.262,1,0,1,0,False,3,3.6,0,109.091,0,4001040,4001040,2,1,1,PP0(CE-)L40/C04_FO_1,PP0(CE-)L40/C04_FO_2,A,A,PP1(CE-)11_FO_2_8,PP1(CE-)11_FO_2_20,Ap,Ap,PPFO(CE-)X5_17,DAQ_2_5,519.1440918473406,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,True,40;1;6,False,0;0;0,,,,,,,,,4.548624623500759,8.0
40,1,4,TM-D8FC,TM-D8FC,1294.126,1294.126,0,4,1177.449,987.997,987.997,1177.449,1176.411,1401.992,1401.992,1176.411,1177.449,987.997,0.0,0.0,0.0,0.0,2,0.1,1,0.1,1,0.1,1,5234,0,1,False,1,1.2,0,45.0,0,14001040,14001040,1,1,1,PP0(CE-)L40/C02_FO_1,PP0(CE-)L40/C02_FO_2,A,A,PP1(CE-)5_FO_2_8,PP1(CE-)5_FO_2_20,Ap,Ap,PPFO(CE-)X5_7,DAQ_1_5,1830.170540619644,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,,,,,,,,,4.548624623500759,
40,1,5,FO,ML-F3T,-253.62,635.77,5,6,-169.8,587.3,-169.8,684.2,-253.7,732.5,-337.5,684.2,-337.5,587.3,-253.7,539.0,-169.8,587.3,4,0.686,2,0.284,1,0.283,1,0,1,0,False,3,3.6,0,111.748,0,4001050,4001050,2,1,1,PP0(CE-)L40/C04_FO_1,PP0(CE-)L40/C04_FO_2,A,A,PP1(CE-)11_FO_2_8,PP1(CE-)11_FO_2_20,Ap,Ap,PPFO(CE-)X5_17,DAQ_2_5,684.4900271735155,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,40;1;5;40;1;6,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,40;1;5,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLE,,,,,,,,11.976537296067468,8.0
